Seed,Overlap,CUE1,CUE2,CUE3,Num_Survivors1,Num_Survivors2,Num_Survivors3,Competition1,Competition2,Competition3,Facilitation1,Facilitation2,Facilitation3,Depletion1,Depletion2,Depletion3,Total_Abundance_1,Total_Abundance_2,Total_Abundance_3,Dominant_Community,Similarity_3vs1,Similarity_3vs2
1142314400,0.75,0.4473932179791461,0.43376187679946004,0.4393498545876104,12,13,18,0.7529315389225126,0.7455259399907824,0.6531222383377872,0.050036798988279604,0.049692933731513775,0.06281585688252994,23.0111514770498,23.471244593521064,32.28202401316556,123.09565815633704,122.86692089182084,158.19898486549877,Community1,0.5480072059693792,0.32798691025593185
2956370810,0.25,0.4319704317069846,0.4411205903028546,0.4376458784717531,15,9,18,0.753222970311724,0.7544835658498806,0.46655196805033,0.04962371053799899,0.04995369683568609,0.08759456526725339,23.772269304033934,23.224173248594575,42.891679413085356,122.6953076742481,123.02637154310338,235.52709025576922,Community1,0.5541490402760221,0.480709729514987
2956370810,0.5,0.43223785250826224,0.44102077110473775,0.4366051492365502,16,11,21,0.7519352213324123,0.7559412665359689,0.562673887403283,0.049905559322398,0.050460717448021136,0.07522930917046533,23.479640763382783,23.07811292983039,37.879686677206024,122.8756124056263,123.06505248706206,194.01915929941774,Community2,0.3586863709907949,0.4841587243968011
2956370810,0.75,0.4337434778426725,0.4291061416127906,0.433684399005026,15,15,20,0.7526135642722493,0.7511572511996585,0.6526501569235624,0.04998518821712456,0.05007036495685338,0.06303854355437694,23.587143767388845,23.617759262688896,31.640482616433975,122.94285517333304,122.83130548460936,158.6377270921924,Community2,0.4611227222198768,0.4675311374247242
4237768209,0.25,0.4374478432455383,0.43632434742205606,0.4347909090023967,13,11,18,0.7459867162373378,0.7519362304634234,0.462276168905127,0.04967739068762774,0.04974292719767809,0.08742825035442346,23.253148785378965,23.215925173996574,42.44490592020527,123.00670430299034,123.01350992473093,235.68941306214154,Community1,0.5140275759122943,0.5115632665954035
4237768209,0.5,0.4444968829388158,0.4471528221592346,0.442085706671497,9,9,14,0.7500736954032676,0.7533657129521737,0.5655026490536601,0.050009653664273124,0.05074346651359314,0.0755455456129619,22.874538004178834,22.751584875591043,36.81939204892455,123.12078294837856,123.28897014237938,194.45491052797362,Community2,0.3064013071286983,0.37452387883612925
4237768209,0.75,0.4555880744122644,0.435180916157382,0.4477122646312238,8,15,14,0.7589651256509534,0.7518775920321055,0.6583559909444228,0.050239892291696876,0.050161844520499994,0.06323525685536162,22.395400536066237,23.244733999685643,30.75568208134262,123.25681768763849,123.00178548221679,158.83041157966096,Community1,0.4732076804936943,0.3640004534475354
2689758005,0.25,0.43989464617904167,0.43976927956093437,0.4380433994785691,12,11,23,0.7616510243758333,0.7475781583191548,0.46485331928164036,0.050411698631763084,0.050178067927593994,0.0884793888661427,23.08841237378053,23.393821452672725,43.07282178020144,123.0778528963054,122.95118846989624,235.35312557817718,Community1,0.4227416270586717,0.44951289044074827
2689758005,0.5,0.4437560499029988,0.4468479394203065,0.44423636450251053,10,8,14,0.750984685984603,0.7555866335056044,0.5611536484893298,0.04992348506677574,0.05011895046523513,0.07503548679079962,22.94740665906425,23.10521490349204,36.94663279504674,123.15455306087189,123.09363130688718,194.37401398439226,Community2,0.42509376350456407,0.5610652632264983
2689758005,0.75,0.4433697607957801,0.4450156773369672,0.44158080315518816,12,13,20,0.7495946016708199,0.7474773339210965,0.6509132108241953,0.05028483349081859,0.05009112757363693,0.06320349386500806,22.877661620754235,22.9106604454073,31.25865905354145,123.17609009685283,123.14807718643385,158.65881097580782,Community2,0.4934437480856012,0.43661034591269465
