Species,Community,r,CUE,α_1,α_2,α_3,α_4,α_5,α_6,α_7,α_8,α_9,α_10,α_11,α_12,α_13,α_14,α_15,α_16,α_17,α_18,α_19,α_20,α_21,α_22,α_23,α_24,α_25,α_26,α_27,α_28,α_29,α_30,α_31,α_32,α_33,α_34,α_35,α_36,α_37,α_38,α_39,α_40,α_41,α_42,α_43,α_44,α_45,α_46,α_47,α_48,α_49,α_50,α_51,α_52,α_53,α_54,α_55,α_56,α_57,α_58,α_59,α_60,α_61,α_62,α_63,α_64,α_65,α_66,α_67,α_68,α_69,α_70,α_71,α_72,α_73,α_74,α_75,α_76,α_77,α_78,α_79,α_80,α_81,α_82,α_83,α_84,α_85,α_86,α_87,α_88,α_89,α_90,α_91,α_92,α_93,α_94,α_95,α_96,α_97,α_98,α_99,α_100,α_101,α_102,α_103,α_104,α_105,α_106,α_107,α_108,α_109,α_110,α_111,α_112,α_113,α_114,α_115,α_116,α_117,α_118,α_119,α_120,α_121,α_122,α_123,α_124,α_125,α_126,α_127,α_128,α_129,α_130,α_131,α_132,α_133,α_134,α_135,α_136,α_137,α_138,α_139,α_140,α_141,α_142,α_143,α_144,α_145,α_146,α_147,α_148,α_149,α_150,α_151,α_152,α_153,α_154,α_155,α_156,α_157,α_158,α_159,α_160,α_161,α_162,α_163,α_164,α_165,α_166,α_167,α_168,α_169,α_170,α_171,α_172,α_173,α_174,α_175,α_176,α_177,α_178,α_179,α_180,α_181,α_182,α_183,α_184,α_185,α_186,α_187,α_188,α_189,α_190,α_191,α_192,α_193,α_194,α_195,α_196,α_197,α_198,α_199,α_200
c640,1,0.9473569029813468,0.5895542340204788,-0.1689844688729405,-0.22271426533876845,-0.3226709885429562,-0.1015994353118189,-0.5206513955821611,-0.30886763692631336,-0.38683931502350055,-0.25768859008481004,-0.12926295571488472,-0.23858940260346104,-0.07751936795666399,-0.9545160908524954,-0.7227237615694259,-0.10695670198212472,-0.37479938993514167,-0.25150873496463055,-1.1897151353016542,-0.47411274184432606,-0.31944110579153623,-1.0862998042775216,-0.15047485240058436,-1.213012173113559,-0.4070994184098109,-0.340323640557301,-0.45690961328989377,-0.5102007702590757,-0.12637939207301085,-0.08406425672881873,-0.26286202956969223,-1.004156257175224,-0.3100812394471671,-0.18834251074350905,-0.37861847986820657,-0.19745135138644496,-0.5563943855634048,-0.2383490295414793,-0.3199964569537338,-0.2954526526115958,-0.28193744402052706,-1.0424636801247813,-0.5077810058351155,-0.8636207553881952,-0.4053980219787403,-0.24314195447125847,-0.5784096640486392,-1.071600452747437,-0.277510082319927,-0.05708934043151086,-0.825067418012109,-0.31439622154381974,-0.5313876089369487,-0.21054765220968727,-0.20842010930424837,-0.30776256083490716,-1.084194089905894,-0.1595763512027688,-0.0801357967255538,-0.4736141138536826,-0.1824423563696552,-0.2680912465906016,-0.32880233010097887,-0.22712372629784297,-0.08393555158614219,-0.054166656024187076,-1.2091980180877027,-0.1654807155629262,-0.16072571487794618,-0.31452805335558764,-0.48982182468117524,-1.0204484252365538,-0.21255209803977212,-0.24108387211978377,-0.24643063863248202,-0.07123079596767257,-0.41643096529769996,-0.5029867446330483,-1.1181680570144257,-1.0773918397356939,-0.9584504505784236,-1.2336128953574201,-0.10423595653522263,-0.36047772069574724,-0.2347421746598512,-0.19664906527144665,-0.3871039339740349,-0.25304395327643936,-0.4408730276206735,-0.4110168999763214,-1.0903245324378692,-0.26524715995611575,-0.2893696090015994,-1.0860237364714183,-0.34083283493187355,-0.28034331747049807,-0.3599468675300706,-0.3867073079214,-0.1403735127943074,-0.26720799207345247,-0.1396637187303561,-0.4596264759182877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c943,1,0.9070838153887538,0.5901203243225152,-0.19631253405446847,-0.5329292502908045,-0.17342568470045552,-0.1419522228320098,-0.4549771220109289,-0.8694923071483538,-0.23996010973783832,-0.2123497972355226,-0.34013409951777085,-1.00314371019386,-0.1831656306464162,-0.16313585826654184,-0.41658865738349676,-0.16793169234219174,-0.3131291154073778,-0.14581562925900154,-0.16547500042388064,-0.472930700718633,-0.8045340991198046,-0.16075602542202722,-0.25391306122964963,-0.15116530022122743,-0.16254559775603084,-0.328348694154725,-0.3267219713818394,-0.6679508815010391,-0.15817182449128953,-0.22318228338855334,-1.1233307688154013,-0.17116611796325618,-0.9176492063119115,-0.21856216296094655,-0.3642569066075865,-0.20734243554818016,-0.20064448230313162,-0.4032548628229758,-1.0895359973523477,-0.2314282193267812,-0.23077558798230086,-0.2569405826547336,-0.570341314781126,-0.29137445357219033,-0.5075335086549302,-0.23022500724989176,-0.4451645113323453,-0.2758551298557364,-0.967396161110388,-0.14826855256031635,-0.34114356832044423,-0.5016288875863758,-0.5202253419016599,-0.3129932436725243,-0.21972155413422356,-0.5810284434094157,-0.19031305452583006,-0.269289797676765,-0.1912615549317713,-0.20518575438712827,-0.17433172305191638,-0.42355111360820025,-0.9909924229528353,-0.6246268568876393,-0.2078858721287473,-0.22209892275982837,-0.11679356124266178,-0.18477318451557645,-0.23037152503863123,-0.2179027697684311,-0.41988255794819845,-0.26272919977397957,-1.0585312551663593,-1.089778992375702,-1.075685475505089,-0.20848530449025715,-0.4275391851874109,-0.4741445402243836,-0.14575789201166658,-0.1374908165823231,-0.21049706861026693,-0.11090910994128823,-0.3305982975291141,-1.0245193620960829,-0.17343176863674264,-0.19536514870823765,-0.23055261995388138,-0.3103135477306455,-0.3464679128837945,-0.2049434943325268,-0.27292409808752977,-1.176811503041024,-1.0884794911162954,-0.21259012993650878,-0.35448559626642634,-0.7089120715678728,-0.3635938113204732,-0.28456602673248393,-0.1731537871878077,-0.7169067339955227,-0.16982100105662498,-0.41097204964628836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c510,1,0.9708404632058014,0.592402253998867,-1.22255630354404,-0.3245198418951296,-0.09685654407878279,-1.3900808378721392,-0.19519161666839094,-0.09403341751178554,-0.2563320482360864,-0.21800392639064578,-1.190912986290654,-0.18837782896195826,-1.4414227577466678,-0.3587189413476651,-0.18123481740083305,-1.3343214368886944,-0.8497946555516676,-1.164330008844967,-0.09619882426899684,-0.11815259854460472,-0.24987607787494465,-0.19993570544236028,-1.2973671919530765,-0.153565369983155,-0.13450098539413974,-0.5397773738351022,-0.49278605506793327,-0.2803685817222568,-1.4288137539281063,-1.3624402099925574,-0.10658300742447172,-0.2403312488050331,-0.22577532953736484,-0.13991878752112347,-0.5309521577759813,-0.20803605558959476,-0.4189263050414629,-0.17395025676154433,-0.07714970727031858,-0.4428403884529535,-0.18725421833257577,-0.13483862780209016,-0.08867803808846089,-0.24005395188224765,-0.4059466394876467,-0.4633000655743244,-0.10258421305121881,-0.05944555952812172,-0.14740885835590012,-1.4387161691229002,-0.19328856385152912,-0.31489506223428576,-0.1810991959042281,-0.5505661286317558,-0.21177130726022741,-0.1268839596340309,-0.22531628777948812,-1.1318570653648725,-1.4302104355219765,-0.30524042006712804,-1.155772838552468,-0.43394017217929837,-0.09301936688337087,-0.1968918712359959,-1.1970356030041132,-1.379287941892753,-0.21013062500136506,-0.17658861243506663,-1.0827163448350754,-0.11013264027587766,-0.40008341647721984,-0.07471292752855072,-0.19262203319602134,-0.13748857506387158,-0.1499369522359264,-1.3912793031715742,-0.44752975867073513,-0.32061871120582514,-0.22654610611493167,-0.25224508147065694,-0.1727249658837399,-0.1402699697413805,-0.16800998111087512,-0.1201106827361785,-0.2441488038035604,-0.5330713148412994,-0.791890094661519,-0.9247047477421834,-0.4421525523371786,-0.34918936498332465,-0.08049345013019094,-0.03858651982742024,-0.06258985722625628,-0.1929369700212848,-0.23320664100807367,-0.3156669898194784,-0.26345428520683284,-0.3999879859118464,-1.3549004859798957,-0.25011436641460516,-1.3815125874134946,-0.26246457215055846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c662,1,0.9498655030893502,0.5925428479475722,-0.26107204779046606,-0.2858729416547297,-0.3244551471291274,-0.21896258277860953,-0.47499492127484233,-0.3563510711341306,-0.375207432516077,-0.28612461896028507,-0.2426924534583194,-0.3211187715983569,-0.20746409257766052,-0.7515609035194943,-0.6068159432083249,-0.22236701255031244,-0.3927779871935287,-0.31128984611532334,-0.8991728350256131,-0.44298325718074344,-0.3650601105996355,-0.8337954949269987,-0.2552101599151396,-0.9159203600688587,-0.38014749234492484,-0.3604240462929239,-0.43560540837199724,-0.48463646317261605,-0.23790658645879809,-0.21155766273375337,-0.3420196007713124,-0.7808402682675745,-0.364847495459258,-0.23763809804388406,-0.3869589840070854,-0.2454389094554332,-0.49075565429976337,-0.28335625833866684,-0.3765764820513515,-0.31937818629655557,-0.30417099970886574,-0.8083271568316417,-0.4705255070729623,-0.6952142764880829,-0.40933443856166063,-0.28628618074551204,-0.5105621987053877,-0.8264904966969708,-0.34337914294927774,-0.19127706523905197,-0.6709107447670299,-0.3457379514728468,-0.4861652973114909,-0.2729836098196161,-0.25416690457408064,-0.3397189679767536,-0.8347526418860243,-0.2565933853239024,-0.2092714006697625,-0.432321868580834,-0.266919215463968,-0.3137050008892485,-0.3773136724812596,-0.29040482558255787,-0.20464560355138284,-0.19173413521375687,-0.9129667746477943,-0.2213358563602618,-0.2532857006198855,-0.3219402948911997,-0.4603645179169828,-0.7919881067518888,-0.30723874286006286,-0.3264817757506976,-0.32954478153880506,-0.2029386018727126,-0.41291223807118727,-0.469484116204728,-0.8551565467690181,-0.8283201578569839,-0.7504434112372858,-0.9265132977238145,-0.18809445675087647,-0.4010781985230408,-0.27067739900617316,-0.2553833890579137,-0.3938550866627421,-0.31426835280088733,-0.42446075113014015,-0.39270396842630306,-0.8392711156439908,-0.344621413576817,-0.3557984443248957,-0.8363116746742469,-0.351129258118515,-0.33523901909748655,-0.36530825111912507,-0.38303148040352203,-0.2454650122269133,-0.3252878375424161,-0.24579896113725297,-0.43491823530627155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c19,1,0.9688134669364964,0.6011724953091678,-0.32550567171450573,-0.37190324872076247,-0.5680947413489208,-0.31394237290349525,-0.36222246141085473,-0.4879850754891406,-0.38270047067464175,-0.39049081792294965,-0.3566656964821862,-0.516674599315861,-0.31532907418801365,-0.2677733680474377,-0.33639574135147504,-0.3193728468636462,-0.3655661996736776,-0.32658986410298385,-0.25148031412339594,-0.4282745252403356,-0.47388825599531,-0.23361493312434828,-0.34994626617200764,-0.24453742077911034,-0.44695011161787007,-0.47066705683527565,-0.3687780551711096,-0.4378958529113672,-0.30220268343769197,-0.3561377754974472,-0.557784042925655,-0.2542595137045756,-0.48954439945079314,-0.43721286890721744,-0.3732209239323472,-0.4194244936587765,-0.29678315603129307,-0.41786519691425617,-0.5038195696150465,-0.27330316289484485,-0.628980568246359,-0.2774555837558843,-0.461189961002203,-0.3383158494555694,-0.3947396695151031,-0.3902715442773718,-0.4573056123077763,-0.3138349401344504,-0.5020490478758616,-0.3161030466044958,-0.3449871995158614,-0.488699496190294,-0.4327752516033219,-0.45712922727353544,-0.46528896268125763,-0.5006669316165675,-0.23269078507398577,-0.36850063279508416,-0.345238456150463,-0.3552140806840677,-0.352536699896562,-0.41426366509111073,-0.4963420161928654,-0.45261848173302516,-0.3685635542264485,-0.3381130734640708,-0.2143266803043679,-0.407908955717575,-0.3860449531890337,-0.5755037040281363,-0.4272279070668945,-0.3052845587553425,-0.5032388736392578,-0.5088852751185295,-0.532988482037713,-0.32665020225277525,-0.3614805951087072,-0.41381389417986997,-0.25572488963691375,-0.25559425127933205,-0.2604145308347374,-0.23955321617452163,-0.2948949609051994,-0.5041911775296497,-0.5736501477029935,-0.37696495883767855,-0.38647557566896895,-0.38848268709036804,-0.3969988559322613,-0.4372394771674089,-0.2937943981080644,-0.5607440423456223,-0.5306521071733954,-0.24959519695715845,-0.44504555063084716,-0.46712114943450994,-0.4161220700146472,-0.40019749280244465,-0.30451854732675643,-0.5067976132305219,-0.323195436819265,-0.4394437329135075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c74,1,0.9412885768964998,0.5913944335729451,-0.23361678316870105,-0.3710613855055637,-0.4180177772644324,-0.19414979247577244,-0.4352381094191259,-0.5090768297236268,-0.3674871719267339,-0.3347206029882181,-0.26313577087435214,-0.5213670222408355,-0.19361842996869374,-0.4483727056926504,-0.4705287646245219,-0.2052731667835028,-0.3412048000075272,-0.249125733780108,-0.5155985415784109,-0.45581620977811,-0.4869900208118881,-0.476845017211667,-0.24491426864179683,-0.5134800737792827,-0.38920843046792764,-0.3907300718640067,-0.38368745780541924,-0.49538179726706333,-0.19708170794356966,-0.22175213387266077,-0.5689003460828865,-0.4632723240458511,-0.5120315741407261,-0.3397458887874638,-0.37024659456934705,-0.32995852745996007,-0.3622609640173074,-0.3766865315255888,-0.5582799885475788,-0.2916708485491607,-0.43623929599934685,-0.5028815140011212,-0.4958289003133727,-0.48136936242686473,-0.4174202566811205,-0.32178915204591424,-0.4890914771996929,-0.5312777597221293,-0.5213696641906818,-0.18222558933906186,-0.4854571105774125,-0.43352924484833494,-0.47719095391380345,-0.3491505703462126,-0.35235983344129873,-0.4603959094225055,-0.47965197752040706,-0.2655469272516962,-0.20738408089072585,-0.37012948116142275,-0.24710088113412715,-0.3733924246998215,-0.5394890824367694,-0.42571516503889306,-0.23195236880725711,-0.2059983906483998,-0.49189165834773696,-0.3148088797768956,-0.26787967491870796,-0.4257707017868918,-0.4356698126530486,-0.5118641902759997,-0.5195012949564295,-0.5375363325472823,-0.5445826702062345,-0.20323989922634947,-0.39094087539184863,-0.4476842423857893,-0.489158754017214,-0.47593048664268656,-0.4645876891243569,-0.510040677842135,-0.2830114095684928,-0.5547179470630981,-0.38994320619858575,-0.2949836096121909,-0.34010553513054764,-0.31476387822729734,-0.3963842230618802,-0.38306394556104595,-0.5266964849538597,-0.5838656117542004,-0.5612713870761158,-0.49218802747654805,-0.40125948792362925,-0.4537337507508701,-0.39526124294849424,-0.3747948819582808,-0.20787413586987832,-0.47058407402453156,-0.21274775418521727,-0.4380608364580222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c188,1,0.9664396378198699,0.5930977427739198,-0.5077768191301593,-0.349700547856135,-0.6171475210074605,-0.5414854558829564,-0.3040348238304521,-0.3195207046011723,-0.42001497646010977,-0.4534359945850961,-0.4963218170133301,-0.3256037171824952,-0.5390791466679825,-0.2504157391687682,-0.2572775755884418,-0.5325545303047182,-0.44063013147511737,-0.5063940537934988,-0.17029868276904161,-0.3629766249913223,-0.340259820317279,-0.1817738708727786,-0.5239137396055289,-0.1701105670211641,-0.49193325638496826,-0.5132893720976308,-0.39104134756160364,-0.32047765533841044,-0.524967887291498,-0.5570182499384785,-0.3156706058958494,-0.21508278559870825,-0.31862847890564616,-0.5001718419208545,-0.3996367309161911,-0.4918177408557619,-0.3369044923230915,-0.41821156546205895,-0.2616180536494106,-0.3487782579370617,-0.6732682829560946,-0.19452854977708386,-0.35582807410038275,-0.28181994277466754,-0.35879015739327064,-0.4740742847893178,-0.3818453628151344,-0.21189160378240052,-0.3124662533278609,-0.5532956078824384,-0.2741578624275108,-0.4579371596918296,-0.34905243893976384,-0.5264767981861973,-0.5315306014025091,-0.42736276490120245,-0.1737525839358568,-0.5196380166222201,-0.563697615107651,-0.39476674173206777,-0.5330433435310536,-0.42911177822010327,-0.28630888290922835,-0.3860004842714544,-0.5575728343816921,-0.5457564356830353,-0.15753244752580178,-0.4894400060714264,-0.5439015175787887,-0.6123318596793995,-0.4041106463419097,-0.2173233243048414,-0.2996800189389543,-0.2856914596513206,-0.3135396738407997,-0.5378769787284989,-0.3537649296336395,-0.3638632652466402,-0.205400405489868,-0.21688419020197255,-0.2094296489645591,-0.17305537353640482,-0.3418818647038934,-0.28015578028636734,-0.6504327741760088,-0.4862000644332406,-0.47915148651594647,-0.49085372591908777,-0.4097970011622923,-0.4891307173015739,-0.19211360695781934,-0.29482551201159324,-0.2916588565837774,-0.17971570088310432,-0.4496268398496916,-0.3763216172503353,-0.4184723783933544,-0.4369899187006384,-0.5128396332495109,-0.40877448329463933,-0.5346939499822482,-0.41025498895659546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c234,1,0.9575602455560308,0.5904841478643132,-0.2240418871924985,-0.40504003725613424,-0.8785512360974086,-0.21678100109327875,-0.35039743077374613,-0.2921076079840682,-0.5777888282305395,-0.6965173305438277,-0.17631317791189358,-0.20371091350601606,-0.17693047315875687,-0.1802400294295874,-0.2544487330051701,-0.2265376404074449,-0.23014412814519097,-0.24791710999714495,-0.16156364277986573,-0.4492590177702911,-0.25182687101296386,-0.1635991982478399,-0.1728536412241387,-0.12740876127598688,-0.730596824839455,-0.46308747509654213,-0.3478253468293827,-0.2065687811838824,-0.1644437676377427,-0.20821829098851885,-0.16699932086266986,-0.19367689661900356,-0.19232894112411414,-0.8005786746825734,-0.34708098157437883,-0.7593538003108379,-0.3690540128558022,-0.6010344459630499,-0.13581722929374165,-0.4656929997472754,-0.8548865788048573,-0.1767676775812466,-0.3930964347877398,-0.2429688185243625,-0.2989300732791653,-0.572471683580341,-0.440261422309858,-0.20828546552713492,-0.21886999040518812,-0.21390232883799756,-0.2540510797323879,-0.46626131568056295,-0.35179942952906856,-0.5311951812724447,-0.7763672702336601,-0.5104714715410883,-0.12613359947261338,-0.25058937154593475,-0.19375478023937112,-0.5103208521740983,-0.2884930441786764,-0.4405730172630257,-0.1965019783690611,-0.4514663358162979,-0.308118919769632,-0.20230794912369665,-0.10589404181621989,-0.7998750049575706,-0.3153112726902545,-0.8450410674438279,-0.3446199992500837,-0.2331421155479219,-0.1649310653709042,-0.15774082557040828,-0.17427086262521507,-0.1919165431127042,-0.30868602285834507,-0.32419675932031544,-0.15913815520049643,-0.1755221191273273,-0.227059532526308,-0.14775472181792038,-0.6449998855659963,-0.14150239644618381,-0.8570659609356593,-0.5807057216914537,-0.3276285256638982,-0.28155210312764056,-0.3859616900661873,-0.5830512851011392,-0.17421770037970336,-0.1611671117914741,-0.18049351588387064,-0.1359083280040213,-0.5718648515568029,-0.30847890452039556,-0.5188643271832611,-0.4861919257277695,-0.18185100543486743,-0.37324469720385084,-0.18457765666864082,-0.44433315552587893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c156,1,0.9288232349537877,0.5905094107650956,-0.17156336511739403,-0.4295579240283611,-0.5913782267526971,-0.1315093488728264,-0.4028231349237281,-0.5712953698900329,-0.4131317346178205,-0.4467072682290134,-0.21568480803652976,-0.5867535748143577,-0.1266341701386553,-0.21311974762364425,-0.35449477994439405,-0.14981298056769848,-0.26443880186364815,-0.17173648339874012,-0.22820831976929803,-0.4771429167128192,-0.5192840492527109,-0.20730418660730254,-0.1772505832549042,-0.2053600193656806,-0.48109290763585594,-0.41995125128787514,-0.3401558970162697,-0.44910435113869995,-0.11118565549955539,-0.17521365494703314,-0.6381429465229641,-0.22458079482982082,-0.5432105460205067,-0.5094206872194462,-0.3479959117923447,-0.47869223960192747,-0.2835334662458032,-0.48931366159098155,-0.5959447979537562,-0.3035651146323802,-0.6216480816632376,-0.26573837233159214,-0.5073742331919406,-0.3131826755977621,-0.39680336962309876,-0.3909547202372159,-0.4840492631267277,-0.306217491892376,-0.578377030084812,-0.12826909885709442,-0.3377283480101837,-0.49958776803209143,-0.4582809261652346,-0.4264793094026225,-0.509961027594917,-0.5588821020765931,-0.20147901845390956,-0.22997067147959793,-0.14998017850271636,-0.3659694420309127,-0.2047241420997388,-0.4208536324977201,-0.581326192344297,-0.5217064046337537,-0.2227601613204762,-0.16212792271774193,-0.16875006050656927,-0.48129118822306305,-0.2518706941456516,-0.5961567757363032,-0.40380322474100705,-0.3035568934552773,-0.5832270304979899,-0.598299472951665,-0.6102150649844409,-0.14856452197835848,-0.35685066212635363,-0.41395926851610365,-0.21070095060848504,-0.2102216907036591,-0.25449977374209315,-0.19920288156614605,-0.4194085398100978,-0.5760428381184974,-0.5725169804551921,-0.3697199257333912,-0.2865548870466534,-0.2817063070979662,-0.37580704928266595,-0.4236089267097925,-0.28343871605027543,-0.659389706225672,-0.6233924852974191,-0.22220574476421656,-0.47622003315339345,-0.4992301996968981,-0.4458486716865888,-0.39330651547223927,-0.12897817181211801,-0.5467373447397562,-0.13564490501353485,-0.4499321188594131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c686,1,0.9402182328643939,0.5845882543358641,-0.3041064332905528,-0.2473086489005018,-0.1356589637499174,-0.26255629303901235,-0.5295855403753228,-0.22555729758117643,-0.37663163798246035,-0.23875007493639427,-0.24351210865209724,-0.14787731843751192,-0.24563157635270888,-1.0353603583847228,-0.746219837890509,-0.2596663122065028,-0.4413610617377813,-0.37654024395962116,-1.2541496435097308,-0.42096052817595264,-0.2603475127541814,-1.1794707059453042,-0.2754850553121578,-1.288015600449266,-0.32493010724977767,-0.28729794760123784,-0.4847060001044754,-0.47321466450972394,-0.301964750530174,-0.2104395778399039,-0.1342708723014095,-1.084519297172843,-0.2407952966395314,-0.12270881596881855,-0.40968454097110407,-0.15340394838955462,-0.6294317885812651,-0.20135595226347083,-0.23211544511490334,-0.3992066728291487,-0.05390387277497605,-1.0970367392830498,-0.4273806608958878,-0.881161679892408,-0.41279113969181025,-0.2495159346717466,-0.49485639946141385,-1.087622260154461,-0.19290081610107404,-0.22181811627273293,-0.8357698924418336,-0.23335640885747172,-0.48097501292270545,-0.17178265157542383,-0.1259567281597922,-0.20301306052796053,-1.1811176969678612,-0.25351054015594826,-0.22077225069200446,-0.4875465732558296,-0.2874710943487485,-0.25986273791911557,-0.24477044287645391,-0.1739020579193552,-0.1824396275497854,-0.19752341314743155,-1.3138229310154554,-0.1273039917354302,-0.23237816527135619,-0.12383833299135649,-0.4620520731804044,-1.045657504079842,-0.13757989505309834,-0.1575904415844563,-0.14152416841570004,-0.2255846213737336,-0.45180679169607835,-0.48155311935459005,-1.192922501118482,-1.1551038311630786,-1.030223102239654,-1.3084824919964655,-0.17178474252031167,-0.27187940625342144,-0.05785509392547046,-0.2200765081875917,-0.4247385730510004,-0.30978024141999494,-0.4405197401459598,-0.35945078350540294,-1.124745402102703,-0.13073093920002143,-0.17758479508553895,-1.1663055124665036,-0.2813336094103117,-0.22873858424491914,-0.3285173174182266,-0.3773785489468349,-0.3070189475624374,-0.1767627126547619,-0.2922884291411066,-0.40834914461501665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
